date,event_name,event_date,GPR_custom,F3_raw,GPR,GPR_zscore,N,mean_tone,BTC,Gold,TLT,DXY,SP500,NASDAQ,VIX,fear_greed,fg_label,fear_greed_lag1
2024-03-27,israel_iran_war,2024-04-01,-0.4307909874726482,2.3156860107725405,133.21316528320312,0.6174344299796027,4642,-4.090633821149669,-0.007637444542951766,0.006870990033479146,0.009869028334622016,0.0005751299887180655,0.008593595582706042,0.005124191128412015,12.779999732971191,83,Extreme Greed,81.0
2024-03-28,israel_iran_war,2024-04-01,-0.3256196366996574,2.379078944687788,133.21316528320312,0.6174344299796027,5043,-3.94700572212838,0.006671033401824215,0.012159770828042574,-0.0008450687359993567,0.001914836163591765,0.0011158627007616052,-0.001223929062305774,13.010000228881836,80,Extreme Greed,83.0
2024-04-01,israel_iran_war,2024-04-01,1.0823482907362012,3.227743691529194,163.9473419189453,1.2546904519258637,5592,-4.959183309489499,-0.023137002333257977,0.008576849575533693,-0.02211982723684289,0.004485321180905204,-0.0020156145269577246,0.0010599197647428984,13.649999618530273,79,Extreme Greed,80.0
2024-04-02,israel_iran_war,2024-04-01,1.1684814319438808,3.2796611813052534,163.9473419189453,1.2546904519258637,8663,-3.7094493690610095,-0.06299090436988572,0.010895049405066982,-0.005525796879434063,-0.001906185782411976,-0.007265388203672426,-0.009582972492889119,14.609999656677246,79,Extreme Greed,79.0
2024-04-03,israel_iran_war,2024-04-01,0.1011812339255873,2.636336830867419,163.9473419189453,1.2546904519258637,7604,-3.256006148575788,0.00812374307331999,0.014664135564459967,-0.00021736686738064206,-0.005452729783682321,0.001090527523337898,0.002276270610711924,14.329999923706055,71,Greed,79.0
2024-04-04,israel_iran_war,2024-04-01,0.3431688791290029,2.782196959960921,163.9473419189453,1.2546904519258637,6967,-3.650816421792769,0.03759886271186141,-0.002443644773025144,0.007146794610121761,-0.0012477541735412166,-0.01241103561926225,-0.01412979441752408,16.350000381469727,70,Greed,71.0
2024-04-05,israel_iran_war,2024-04-01,0.7716651140386384,3.040476741507044,163.9473419189453,1.2546904519258637,7740,-3.709881590336099,0.004128107102634252,0.015993363911782323,-0.014016646251392997,0.0017272847607795903,0.011038050135699558,0.012350266927405954,16.030000686645508,79,Extreme Greed,70.0
2024-04-08,israel_iran_war,2024-04-01,-0.5075482151679652,2.269419933299506,163.9473419189453,1.2546904519258637,5697,-3.439532600222821,0.03218579409702191,0.002576546332762105,-0.00010945052715613159,-0.001535249392271677,-0.0003747011900415767,0.00033477013589796743,15.1899995803833,76,Extreme Greed,79.0
2024-04-09,israel_iran_war,2024-04-01,-0.4128009032507426,2.3265296883694044,163.9473419189453,1.2546904519258637,6323,-3.269790886538116,-0.035413761203788405,0.005047944048811655,0.009258887566625606,9.604048388484259e-05,0.0014444494736345207,0.0032357962750482324,14.979999542236328,80,Extreme Greed,76.0
2024-04-10,israel_iran_war,2024-04-01,-0.3200112533254575,2.3824594458794044,163.9473419189453,1.2546904519258637,6180,-3.4037962009416587,0.020739301242534747,-0.005948917440644637,-0.022034348134498203,0.010506290204728382,-0.009501981832212592,-0.008392406733888897,15.800000190734863,78,Extreme Greed,80.0
2024-04-11,israel_iran_war,2024-04-01,-0.7586573849937445,2.1180617269887603,163.9473419189453,1.2546904519258637,5422,-3.3291791916731577,-0.00749778258451207,0.010759197967561912,-0.004554845011810561,0.00028498341969159397,0.007417221983342437,0.016671194578158452,14.90999984741211,76,Extreme Greed,78.0
2024-04-12,israel_iran_war,2024-04-01,-0.5476111379245326,2.2452716629189102,163.9473419189453,1.2546904519258637,6137,-3.223958444669978,-0.02122417280057012,0.0005943121990892287,0.005330421960507844,0.007192934072434546,-0.014657587802248536,-0.016378758257585026,17.309999465942383,79,Extreme Greed,76.0
2024-04-15,israel_iran_war,2024-04-01,2.3695125383222777,4.0035929839987565,163.9473419189453,1.2546904519258637,8274,-4.669304330499,-0.03581099949650861,0.00406612066202905,-0.01562707907202662,0.0016018676588580145,-0.012094195787459195,-0.018095897592593342,19.229999542236328,74,Greed,79.0
2024-04-16,israel_iran_war,2024-04-01,1.209289381974836,3.3042585232668764,163.9473419189453,1.2546904519258637,7712,-4.041728281467129,0.0060619201772289105,0.010511806622644015,-0.006659501216056953,0.0004706834131283424,-0.0020586245275039964,-0.0012453143923983074,18.399999618530273,65,Greed,74.0
