date,BTC,Gold,TLT,DXY,SP500,NASDAQ
2019-03-28,-0.004403784140031825,-0.015463611608309486,0.0034826282744497053,0.004433685866674073,0.0035830547152617266,0.00336848712689225
2019-03-29,0.0029602060666983933,0.002477894338452264,-0.0009485780726097957,0.0008227255998030354,0.006711706043324668,0.007812481518906644
2019-04-01,0.012773998435311013,-0.0035639423656812787,-0.016506890906620445,-0.00030842317095490464,0.011502195518044496,0.012802445061177807
2019-04-02,0.1600419797683949,0.0012410609495414877,0.001847578357524772,0.0011304724497337901,1.7455554858152623e-05,0.002523319325419172
2019-04-03,0.018907492969508402,-7.750345753043755e-05,-0.00870553500791527,-0.00277710928494477,0.002146072420089187,0.00595265346648279
2019-04-04,-0.010150461847883017,-0.0006979909589999726,0.002829591639991114,0.0022633880815973464,0.0020824652429942735,-0.0004776006710264243
2019-04-05,0.018189748726023587,0.0010855427915747453,0.0012908112460297669,0.0009244925696552881,0.004625717623099122,0.005926582643182982
2019-04-08,0.017328472526209032,0.005178717793829374,-0.0035538560147094986,-0.003599885254366485,0.0010469117505236662,0.0019115783287113528
2019-04-09,-0.016163226787921488,0.004921969848964953,0.0031506833796556425,-0.0004122530663143874,-0.0060859764356695385,-0.00562311873661748
2019-04-10,0.02271680293391717,0.004286905162995197,0.002416785352460402,-0.0006187377829022478,0.003471837754499924,0.006924824333652936
2019-04-11,-0.050075525287191475,-0.015783520778201384,-0.0058911175674375765,0.002369581907057722,3.8122340342693696e-05,-0.002121769944313565
2019-04-12,0.00672633304620323,0.0015508688265574986,-0.007148149017218199,-0.0021632672131551888,0.0065875783895457275,0.0046198176162883
2019-04-15,-0.01966168568124654,-0.002948653274649578,0.00252395970391497,-0.0003094093029720691,-0.0006295672443571088,-0.0010213414234804842
2019-04-16,0.032703409546246745,-0.011096521695962844,-0.006280898863422997,0.0010310184683860466,0.0005092283251399622,0.003032031790185138
2019-04-17,0.003123420280683767,-0.00031438575044829805,0.0004090731149460532,-0.00030918607641405036,-0.0022764008207388597,-0.0005188574642089053
2019-04-18,0.0029619162501397286,-0.00023578221145405452,0.005221086914174943,0.004730562879087752,0.0015778468242496745,0.00024758823693415245
2019-04-22,0.015836583357513378,0.0012571507671187557,-0.00481224344913762,-0.001951245203493584,0.0010115058169329091,0.0021494551701109537
2019-04-23,0.03153767871024236,-0.0033034095568352825,0.0021235073248008,0.0029766603225857232,0.008802351174995391,0.013082637882782815
2019-04-24,-0.019479346575944603,0.004872652719189608,0.008125501783174244,0.005417285024899872,-0.0021941686030362366,-0.002318962535970844
2019-04-25,-0.047660910406896226,0.00023521249854262027,-0.0014577286825211882,0.0010188332664601654,-0.0003690417402728576,0.002055450919248558
2019-04-26,0.004740043644189051,0.0071074422097751645,0.003398046749706628,-0.0019366482063220283,0.004674350323304823,0.0034084988535381315
2019-04-29,-0.007175278992262232,-0.004915203051928451,-0.006401196221109478,-0.001531643979169652,0.0010709485042338864,0.0018947710434763067
2019-04-30,0.019508686623198813,0.0032795166444519316,0.005108089815215963,-0.003890628903807604,0.0009509646987914453,-0.008176090186001683
2019-05-01,0.009665964737195984,-0.001091977625138958,0.0020197946427718285,0.0021519614620567028,-0.00753044585029134,-0.005667393827094567
2019-05-02,0.018809979754905393,-0.009172635638250213,-0.0047733108669962224,0.0014320725298226226,-0.0021262446486827887,-0.0016001233101155714
2019-05-03,0.017136475653331432,0.007454230729596022,0.002834403661255613,-0.0031738464360480108,0.00959212747891747,0.015706981339672476
2019-05-06,-0.0084733105601616,0.0019524392904874438,0.0027456718602739084,0.0,-0.004481013189072523,-0.004998995611691835
2019-05-07,0.01428706601857112,0.001403437671793296,0.007632067252092264,0.001127344355029096,-0.016649488088905522,-0.01983402862848363
2019-05-08,0.025899955314045275,-0.003199484212726764,-0.0043310404949178614,-0.00010237651057280918,-0.0016067153894199682,-0.002569918952175665
2019-05-09,0.031601133315537946,0.0031994842127267375,0.0040909253948480774,-0.0025642353960980972,-0.0030259986619282898,-0.004128953381632481
2019-05-10,0.04050761642275588,0.0017125578011547432,-0.0013617831254311577,-0.0004108979470948254,0.003713394069918638,0.0008024117576354412
2019-05-13,0.11407866972300376,0.011137886677169313,0.007825042673004764,-0.00010277047172739629,-0.024426469138497504,-0.03468872811374895
2019-05-14,0.022709207625678487,-0.004162195438771078,-0.002947174388077138,0.002155495688218043,0.007983987523216093,0.011373546070427369
2019-05-15,0.02602089592487963,0.0012351199225512385,0.006123496406742866,0.0004100555243534865,0.005821994327723055,0.011269862258100203
2019-05-16,-0.03981349360704293,-0.008755371943979367,-0.0033354396794110994,0.0027633879572475633,0.008855957116499086,0.009656428485821406
2019-05-17,0.01296721277285326,-0.00820477351315001,0.002224862123095019,0.0016340247212281787,-0.005854437174043804,-0.010407158268862267
2019-05-20,-0.02712584602869586,0.0012545877919818633,-0.0020657444623495254,-0.0007145378216042793,-0.006772257975405369,-0.014679353767466347
2019-05-21,-0.0018795372127934414,-0.003218067708084531,-0.001592013198909453,0.001326570477053818,0.008459949093190606,0.010761957357637741
2019-05-22,-0.0362187635444826,0.0012570520207180209,0.005719304049745687,0.000509793070372368,-0.0028283923638994365,-0.004490109723692007
2019-05-23,0.025934032858881368,0.00875558527616713,0.011184727334699806,-0.002653626148370028,-0.01198569224128196,-0.015938838659661676
2019-05-24,0.027711476669699246,-0.0014020165813160776,0.0008612301308655441,-0.002455724808188649,0.0013526437720373175,0.0011437688609085457
2019-05-28,-0.009793263049045299,-0.005079127934097918,0.007174065268864191,0.0035792692982014075,-0.008410950000260244,-0.003891236583184043
2019-05-29,-0.00695935212814635,0.0032067413386132966,0.0030257162600661417,0.001835801704528244,-0.00693591016723137,-0.007923681900655634
2019-05-30,-0.040056647967728856,0.005062907666908317,0.008561899185503704,0.0,0.002096272674997037,0.002700645421923486
2019-05-31,0.01654990235854181,0.014424310458736921,0.012441521323924455,-0.00398182557708955,-0.013283205250452958,-0.015255112850742032
2019-06-03,-0.06301805868386157,0.012859147970708999,0.004616503453707573,-0.006259968231091945,-0.002769070654307939,-0.016249309549947098
2019-06-04,-0.06300147834270085,0.0005291359094371339,-0.011466957813398397,-0.0007208660541215514,0.021205927081077776,0.026125074932523477
2019-06-05,0.014996473539935253,0.003695764872375826,-0.005667832637756076,0.0030858186180851644,0.008128726978813691,0.006404199045652896
2019-06-06,-0.00028224106582634646,0.006976979179977753,0.0032208476005683552,-0.003497986741816167,0.006116840676004416,0.005275470816131185
2019-06-07,-0.005757522050397937,0.0026877541074792105,0.008614536647041518,-0.004337934609427309,0.010442979247260026,0.016480797282314514
2019-06-10,0.03981203302759007,-0.012378717355321674,-0.009457098146807653,0.0015514459723424503,0.004649220074765499,0.010416852029554056
2019-06-11,-0.009117973017984032,0.001282541956835377,0.0006128530182133712,-0.0007236980741580867,-0.0003499414579512858,-7.671067859787108e-05
2019-06-12,0.027144739690551607,0.004137988749946852,0.0007654509049308315,0.0032009687580950587,-0.002039657827237423,-0.003823130490430538
2019-06-13,0.010388753446054437,0.0054658717373067345,0.003437704093865398,0.00010310949053337827,0.004089010502850191,0.0056826888551269935
2019-06-14,0.029571238953311804,0.0006718355335490992,0.0025134391272304294,0.005755977998179947,-0.0016128117861529605,-0.005177224058406514
2019-06-17,0.03558847752156163,-0.0010452624905258059,0.0017480203541809587,-0.0001025176690412685,0.0009313154323528439,0.006183481163924349
2019-06-18,-0.025932150849555906,0.005883921663461859,0.004999280528416376,0.000819690950664302,0.009670489592970687,0.013780907123609843
2019-06-19,0.020894883881637273,-0.001486326103211523,0.0014344612150906197,-0.005339883682238628,0.0029807167930238428,0.004195417041413874
2019-06-20,0.02698349626412288,0.03529136934367409,0.0026372777458322522,-0.005058132003962697,0.00942760533587314,0.00798325556730158
2019-06-21,0.043504435274250526,0.0023663033426528273,-0.011047378983738584,-0.004251974629626087,-0.0012600162797279978,-0.0024410659418996517
2019-06-24,0.014244096327892747,0.012880517986897823,0.0074288622422430265,-0.0024973775524480095,-0.0017333884605870258,-0.0032436394874329377
2019-06-25,0.0684254031313087,0.00042413090583868053,0.0030916862474984616,0.0018736374649532968,-0.009541775640387554,-0.015227075799194738
2019-06-26,0.09886766271923943,-0.002335078951077535,-0.00642024997791971,0.0005197839868493386,-0.0012346956788039985,0.0031972796962940323
2019-06-27,-0.15181967393698742,-0.0022694698902970736,0.007022286514981928,-0.00020786531164056955,0.0038158857925908473,0.007279353665325068
2019-06-28,-0.011081384100695748,0.0009225555241278228,-0.0006774027641129563,-0.0006240140394201017,0.005740941840599626,0.004817896980649358
2019-07-01,-0.02187165092867407,-0.017243639951311836,-0.0043010219773391475,0.007358680747589563,0.007643018610953927,0.010550860088116325
2019-07-02,0.020439793649304375,0.013619306155092862,0.007683570860866895,-0.0011364673551580555,0.002923847276988696,0.0022135084113789004
2019-07-03,0.018794854812341937,0.009283258338381215,0.00710372152181435,0.00041336730441638586,0.007643095660684157,0.007511422448441609
2019-07-05,0.006924165208403786,-0.014923529329707681,-0.013351638802271908,0.004947988295522141,-0.0018075342045486649,-0.0010335454092590523
2019-07-08,0.07039331175600369,0.00021480390487373257,0.0013583456595830724,0.0013358400512131527,-0.004847173010123794,-0.007799485245406705
2019-07-09,0.0231592932804558,0.0003578457722924877,-0.0003771395911737896,0.0011289641791076164,0.0012357930584538906,0.005338658541381367
2019-07-10,-0.0337512276446848,0.008975680500219938,-0.005522127041546839,-0.004008427146107153,0.004500546936082614,0.007439990857079314
2019-07-11,-0.06788441618712997,-0.0041216137849031005,-0.013440404273921548,-0.0005150185225385936,0.002282619578948549,-0.0007915610434568207
2019-07-12,-0.0340373403380425,0.0039798044429101,0.0011525137974046531,-0.0024760715467845346,0.004609534302066538,0.00585148672739864
2019-07-15,0.06044360141002941,0.0010633396770111903,0.005742961478914466,0.0012388021394845383,0.00017585372838413283,0.0017028849355057013
2019-07-16,-0.13937670558066412,-0.001560004046945811,-0.0029822188808288387,0.0048371546616665035,-0.003409584555010327,-0.004294727306320685
2019-07-17,0.022551278856090203,0.008549847281970965,0.010740123977932878,-0.0018497621411972275,-0.006552665466093182,-0.004581897506117472
2019-07-18,0.09561955306661926,0.0033714485237431127,7.571882747632749e-05,-0.004432771553498426,0.0035755977088190827,0.0026878576952559814
2019-07-19,-0.002112244405592644,-0.0007014590755676152,-0.0023512283252016875,0.003712498909969709,-0.006195889464844692,-0.0074295316968085315
2019-07-22,-0.024449353942019494,0.00014038257143025957,0.0018965980374682334,0.0011316354098901474,0.002824701686250326,0.007051673649949459
2019-07-23,-0.04370796659547665,-0.003655077659947234,-0.005471979079184423,0.004616071646647899,0.00682414513927642,0.005744068200728522
2019-07-24,-0.009013724991008056,0.001899520933457056,0.004334382492666656,0.00020471011339450422,0.004677192813475714,0.008459596784809413
2019-07-25,0.010131621144278298,-0.006274934527660716,-0.00479171581474103,0.0009204432916388993,-0.005276296483599537,-0.010019378546870392
2019-07-26,-0.01229652017736617,0.003248114383933726,0.002360718096165901,0.001940484085691869,0.007360535770783042,0.011065512757984943
2019-07-29,-0.003535535708016186,0.0007751493255889368,0.0003041545903937423,0.000306031921081658,-0.0016174219290574364,-0.004437074562010005
2019-07-30,0.009231027857063211,0.00708947330791591,0.002430375075454532,0.00010201576864480276,-0.0025819853720443708,-0.002380612878926606
2019-07-31,0.04857531814577599,-0.0025211692591502522,0.008008486091115374,0.0047819554118503005,-0.01094520695213996,-0.011938891760508968
2019-08-01,0.03066254026424243,-0.003652937797119556,0.017677097784396145,-0.001320372504427066,-0.009039527568806017,-0.0078961079045728
2019-08-02,0.017802375230705072,0.0172339525633451,0.009199020239969076,-0.0029518156572877624,-0.007309388539565105,-0.013285833800793255
2019-08-05,0.07339741253272014,0.013057707568042691,0.017140376775382882,-0.006134973013194671,-0.030230182169694777,-0.035353693738982304
2019-08-06,-0.02813163305123966,0.0053115881284716455,0.007961316189198398,0.0013324171012161071,0.012933023911166613,0.01378360322634235
2019-08-07,0.03961210267399502,0.023426264124913006,0.0003571519107908305,-0.0009222354369379221,0.0007665823338588767,0.0037665526286156134
2019-08-08,0.0020443450527850055,-0.006389437814637304,0.002140128161004076,0.000819858926365172,0.018588462466865085,0.022178017091956055
2019-08-09,-0.012569344481720071,-0.000734713063036057,-0.0019972813146447235,-0.001332631865568523,-0.006638593133657111,-0.010003648560777147
2019-08-12,-0.012307995125175572,0.005796393970688471,0.020635303082644284,-0.0011289641791076938,-0.012393809115915354,-0.012100596527620881
2019-08-13,-0.04370714338940503,-0.0020615785564280236,-0.003433217584234303,0.004405973791930665,0.015018346267301863,0.01926406199027027
2019-08-14,-0.0806379719242745,0.009078670323797037,0.022279484428430904,0.0018386145055329314,-0.02973035245453567,-0.030707329630179227
2019-08-15,0.025522045965721746,0.0024377881760616533,0.01105809983014548,0.0015296135953325337,0.0024612366981802422,-0.000942028438159659
2019-08-16,0.0011058104152143321,-0.004683215342362713,-0.008042523352862142,0.0,0.014323058172245003,0.016519986958721585
2019-08-19,0.05365286353343918,-0.008032155425561887,-0.0144056777311861,0.002137504877720227,0.012033175564397505,0.013437671978509216
2019-08-20,-0.01409860264611838,0.0027953104204053326,0.010291250367708941,-0.0016281272749836817,-0.007946215312115467,-0.006801949771651697
2019-08-21,-0.05984026786228671,0.0,-0.006687613141811677,0.0011196561531680847,0.008212979557352937,0.008973813647767484
2019-08-22,-0.0006901282262681483,-0.0048635471453845345,-0.006662930277726861,-0.0013234071459158436,-0.00050620295927854,-0.0035998719885788465
2019-08-23,0.0002454225128613138,0.019379505617472023,0.01630095844852613,-0.00541341177883454,-0.02628888112283785,-0.030443522309927168
2019-08-26,0.022654331476248634,-0.00019648645968019812,-0.004050474716866257,0.004496251583173567,0.01092311273079789,0.013068674394328765
2019-08-27,-0.018030983225030404,0.009585018407868445,0.015291481834424931,-0.0008160121863206838,-0.0032083218005562386,-0.0034169496870453155
2019-08-28,-0.04324433232151661,-0.002078700970101249,0.0012863644781906055,0.0021405551769712607,0.006524151530562512,0.003816634544279108
2019-08-29,-0.025355880586420892,-0.007375322175081968,-0.003796083343616605,0.0030500537054619433,0.012607482441094399,0.014720198402540755
2019-08-30,0.02107714289715784,-0.004859495032714913,0.00027158281813439934,0.004153336589750415,0.0006425807598767749,-0.0013190358116709343
2019-09-03,0.02639879832471976,0.017488242652852915,-0.00047534425917367877,0.00030321706440593907,-0.0069230093326854165,-0.01120419654856244
2019-09-04,-0.002737943980703232,0.0028422112731653843,0.001493252805097023,-0.005065867120075074,0.010783725278421427,0.012960810676482627
2019-09-05,-0.0017912085396542573,-0.0227690454603242,-0.01827627643358764,-0.0004063119634158585,0.01292591292175976,0.01739235061076306
2019-09-06,-0.004258770795142068,-0.006089556358749777,0.007090023316256544,-0.0002032954493865235,0.0009101908043767861,-0.0016967129624993586
2019-09-09,-0.01023309600539781,-0.002659222501661612,-0.017924950849712074,-0.0011186314419722764,-9.401467889992668e-05,-0.0019307468256603043
2019-09-10,-0.021417820975587025,-0.007953193028797172,-0.017683327473175272,0.0005086521812793872,0.0003222524259310153,-0.00040562284268875267
2019-09-11,0.006149168432955224,0.0027473300929079327,-0.0017785370579997627,0.0032490605226349663,0.0072036723263872,0.010523151078954478
2019-09-12,0.022513994030435,0.00287322825901904,-0.006572377900973187,-0.003452521391146258,0.0028750162782333164,0.0030297412198996153
2019-09-13,-0.0020045197720999822,-0.005218052260891263,-0.021590427964536824,-0.0005086780639868212,-0.0007246768769660504,-0.002169638710314777
2019-09-16,-0.0068771801807728065,0.008149645086967567,0.012663043406958239,0.0039611994551330635,-0.0031405129163559896,-0.0028376708773890907
2019-09-17,-0.003462462705750272,0.0013296990407197322,0.005409122175649597,-0.003961199455132959,0.0025784253724619854,0.003975630082183823
2019-09-18,-0.004209930227213259,0.0015933246639142726,0.004234683168788071,0.0034541976520513214,0.00034263328426719085,-0.0010547781336773165
2019-09-19,0.0066619464013658175,-0.006054761178040599,0.0030036365738691445,-0.0033524879191186474,1.9974521929475905e-05,0.0006711070530299582
2019-09-20,-0.006426066980062657,0.005922114787613536,0.013124057073671903,0.0024393293389793013,-0.004907599104880387,-0.008000995008322107
2019-09-23,-0.03445525046861395,0.010821552218634716,-0.00021144514120628806,0.0009131585801393265,-9.694061782751375e-05,-0.0006420110195137675
2019-09-24,-0.1209936495214672,0.005497771957127581,0.01198211207813473,-0.002640421388617224,-0.00845198896355148,-0.014756186696055464
2019-09-25,-0.015616015371176536,-0.01811226148683577,-0.01473508305501825,0.007092993435774775,0.0061396852419639035,0.010422588172031753
2019-09-26,-0.04433175093227527,0.0019255837015005862,0.006411884870407365,0.0017149882533332049,-0.002431871009613191,-0.005800812197732245
2019-09-27,-0.0006074540652536454,-0.0055877378688848015,0.0024551297378520897,-0.0010084558566931963,-0.005330534579128577,-0.011400075901401402
2019-09-30,0.023135803960001186,-0.022532001013061617,0.0024492234804268003,0.002720507960061469,0.005034910215248393,0.007492358826448481
2019-10-01,0.005939522648697366,0.011059616136638108,0.0012571956540502916,-0.0025187661990677145,-0.012334126945412846,-0.011398106033724459
2019-10-02,0.005947039319423827,0.012739025777429712,0.0024401734803042342,-0.0009082741576337149,-0.01806540418764383,-0.015729994901695184
2019-10-03,-0.01597938661828606,0.004055705592803874,0.009080557069351571,-0.0018191041275906017,0.007940304773866787,0.011114240079303
2019-10-04,-0.011154575627232753,-0.0005973679771035407,0.007356310446934429,-0.0005059245539288802,0.014116785239259274,0.01390275640552845
2019-10-07,0.03172260496034329,-0.005659324852886079,-0.008322823405315804,0.001820023852667955,-0.00448835227368152,-0.00328509857838617
2019-10-08,-0.0020443649815999844,-0.00033390097896368473,0.002690116426600659,0.001514173084516282,-0.01568315955210993,-0.01679502944726602
2019-10-09,0.04362860415666088,0.005926847590369729,-0.005664508468463513,-0.00020172140541462153,0.009063296514845923,0.01016830855394172
2019-10-10,-0.0010786272982693222,-0.007531060731030875,-0.015006452483582913,-0.004145015875675361,0.0063952024117826045,0.00593391521791813
2019-10-11,-0.01046832919313971,-0.008127734184569402,-0.01245412722390285,-0.004162190956407235,0.010879579673789056,0.013276238218730554
2019-10-14,0.006430502888083053,0.006051659334595071,0.007236670384871944,0.001524715888616756,-0.0013880816732189801,-0.001041884887669971
2019-10-15,-0.02042493372661194,-0.00949724306442893,-0.012161927033875407,-0.0016264721939960077,0.009906445376489171,0.012355264352186026
2019-10-16,-0.019423891941978407,0.007013803030788963,0.0012157055886980821,-0.0028527658159559956,-0.002001544553193733,-0.003014806039927553
2019-10-17,0.006981979739066776,0.0028856502644308848,-0.002432890916584044,-0.004089582637299097,0.002759021969775287,0.004013255325415509
2019-10-18,0.004825396444256782,-0.0027512835044978985,0.0,-0.003386547770324567,-0.003927045709799847,-0.008286203046843028
2019-10-21,0.002628793271972775,-0.0039048907125390424,-0.007551026849367178,0.0005138795817415408,0.006848114105333746,0.009038678179387092
2019-10-22,-0.02028232136663908,-0.0004723681798664878,0.005830063462192963,0.002052725216490631,-0.003575049258376838,-0.007215791223046239
2019-10-23,-0.07231210270483085,0.005518975719105269,0.0010042278559498968,-0.0006153595947385376,0.002843103345830729,0.001909535663455155
2019-10-24,-0.0028228801699561206,0.006022502044866212,-0.0020094651993266903,0.0016401442320135907,0.0019186046591713529,0.00809662537386103
2019-10-25,0.08089540791876623,0.00040019716452753957,-0.004896975598911299,0.002046502081018899,0.004064429510656049,0.006978005293321289
2019-10-28,-0.031432676505614585,-0.006355599249558961,-0.009137852917509763,-0.0007157799109669424,0.0055658199161177,0.010003048616786143
2019-10-29,0.018362811918533402,-0.0020154524793497153,0.0006555595186134861,-0.0007162926188557948,-0.0008327519564807664,-0.005919561828936592
2019-10-30,-0.023825095718831422,0.004160767879948392,0.014528060504904166,-0.00040955170752591836,0.0032480894008573105,0.0032725603556233293
2019-10-31,-0.0006673727616756513,0.012114954399792637,0.013400092468727453,-0.0030769568046334138,-0.0030274386345390905,-0.001400323024471336
2019-11-01,0.0012935428485151175,-0.0022521201719947464,-0.004826183442893321,-0.0011305886647711926,0.009615930559647514,0.011276741367460671
2019-11-04,0.01901152585439151,0.0,-0.013248955332318783,0.002772831275553376,0.0036972458053124275,0.005564927089038472
