date,BTC_team,BTC_std
2019-05-08,0.0258999553140452,0.025899955314045275
2019-05-09,0.0316011333155379,0.031601133315537946
2019-05-10,0.0405076164227558,0.03255511923946928
2019-05-13,0.1140786697230037,0.2030463997518023
2019-05-14,0.0227092076256784,0.022709207625678487
2019-05-15,0.0260208959248796,0.02602089592487963
2019-05-16,-0.0398134936070429,-0.03981349360704293
2019-05-17,0.0129672127728532,-0.07108127725881802
2019-05-20,-0.0271258460286958,0.08285706954868192
2019-05-21,-0.0018795372127934,-0.0018795372127934414
2019-05-22,-0.0362187635444826,-0.0362187635444826
2019-05-23,0.0259340328588813,0.025934032858881368
2019-05-24,0.0277114766696992,0.01329951557921589
2019-05-28,-0.0097932630490452,0.0877531280505357
2019-05-29,-0.0069593521281463,-0.00695935212814635
2019-05-30,-0.0400566479677288,-0.040056647967728856
2019-05-31,0.0165499023585418,0.03019403993490808
2019-06-03,-0.0630180586838615,-0.04356239154314412
2019-06-04,-0.0630014783427008,-0.06300147834270085
2019-06-05,0.0149964735399352,0.014996473539935253
2019-06-06,-0.0002822410658263,-0.00028224106582634646
2019-06-07,-0.0057575220503979,0.027977129076807897
2019-06-10,0.03981203302759,-0.005437662200411531
2019-06-11,-0.009117973017984,-0.009117973017984032
2019-06-12,0.0271447396905516,0.027144739690551607
2019-06-13,0.0103887534460544,0.010388753446054437
2019-06-14,0.0295712389533118,0.05471566495081175
2019-06-17,0.0355884775215616,0.06958652943068523
2019-06-18,-0.0259321508495559,-0.025932150849555906
2019-06-19,0.0208948838816372,0.020894883881637273
2019-06-20,0.0269834962641228,0.02698349626412288
2019-06-21,0.0435044352742505,0.062790586710018
2019-06-24,0.0142440963278927,0.08196681544062635
2019-06-25,0.0684254031313087,0.0684254031313087
2019-06-26,0.0988676627192394,0.09886766271923943
2019-06-27,-0.1518196739369874,-0.15181967393698742
2019-06-28,-0.0110813841006957,0.10391011328681186
2019-07-01,-0.021871650928674,-0.1590259165175732
