date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2019-12-30,-3,-0.0036477750617231,0.004059382391112179,-0.007707157452835279,-0.9617383332220265,-0.007707157452835279,-0.3635029222890358,soleimani_assassination,TLT
2019-12-31,-2,-0.0098422504507963,-0.0005491995432329597,-0.009293050907563341,-1.159634190047528,-0.01700020836039862,-0.8018034478138317,soleimani_assassination,TLT
2020-01-02,-1,0.0112298793580162,-0.003398002180927296,0.014627881538943496,1.8253415083219062,-0.0023723268214551237,-0.1118892065590745,soleimani_assassination,TLT
2020-01-03,0,0.0152829591763248,0.004738235132709413,0.010544724043615387,1.315824334464863,0.008172397222160264,0.3854456445896546,soleimani_assassination,TLT
2020-01-06,1,-0.0056946868245971,-0.0008579335793436368,-0.0048367532452534626,-0.6035546870247275,0.0033356439769068012,0.1573234153761044,soleimani_assassination,TLT
2020-01-07,2,-0.0049279608758,0.0024824115686087897,-0.007410372444408789,-0.9247039893571072,-0.004074728467501988,-0.19218184065078467,soleimani_assassination,TLT
2020-01-08,3,-0.0066328345898079,-0.0015768721303879353,-0.0050559624594199645,-0.6309087284530424,-0.009130690926921953,-0.43064292571746043,soleimani_assassination,TLT
2019-12-30,-3,-0.0018589317432379,0.0001629178172676831,-0.002021849560505583,-0.7739766096942393,-0.002021849560505583,-0.2925356614045515,soleimani_assassination,DXY
2019-12-31,-2,-0.0036244898488808,0.0001629178172676831,-0.003787407666148483,-1.4498432535418502,-0.005809257226654066,-0.8405249026754803,soleimani_assassination,DXY
2020-01-02,-1,0.0047609186341586,0.0001629178172676831,0.0045980008168909165,1.760143362367018,-0.0012112564097631496,-0.1752532442977411,soleimani_assassination,DXY
2020-01-03,0,-0.0001032798441557,0.0001629178172676831,-0.0002661976614233831,-0.1019021234425993,-0.0014774540711865328,-0.21376862668324437,soleimani_assassination,DXY
2020-01-06,1,-0.0017569967185531,0.0001629178172676831,-0.0019199145358207831,-0.734955247098443,-0.003397368607007316,-0.4915555993381737,soleimani_assassination,DXY
2020-01-07,2,0.0032017087566834,0.0001629178172676831,0.003038790939415717,1.1632681059961854,-0.00035857766759159887,-0.051881582686883664,soleimani_assassination,DXY
2020-01-08,3,0.0032942142644708,0.0001629178172676831,0.003131296447203117,1.1986797907693256,0.002772718779611518,0.40117679273805523,soleimani_assassination,DXY
2019-12-30,-3,-0.0067544621237311,-0.006701028338904156,-5.3433784826944185e-05,-0.02238525652056853,-5.3433784826944185e-05,-0.00846083168397305,soleimani_assassination,NASDAQ
2019-12-31,-2,0.0029700322170819,0.003414154704899237,-0.0004441224878173372,-0.18605823728456866,-0.0004975562726442814,-0.0787842352882608,soleimani_assassination,NASDAQ
2020-01-02,-1,0.0132404049152301,0.009666872036709632,0.003573532878520469,1.4970762492203034,0.0030759766058761876,0.48705740030292166,soleimani_assassination,NASDAQ
2020-01-03,0,-0.0078862062018942,-0.008191013726788883,0.00030480752489468223,0.1276943914092048,0.00338078413077087,0.5353213436581358,soleimani_assassination,NASDAQ
2020-01-06,1,0.0056046492981398,0.004091782081736893,0.001512867216402907,0.6337922876026653,0.0048936513471737764,0.7748723116391897,soleimani_assassination,NASDAQ
2020-01-07,2,-0.0003185932225164,-0.0032398012734846065,0.0029212080509682064,1.2237948665373068,0.007814859398141983,1.2374232934413603,soleimani_assassination,NASDAQ
2020-01-08,3,0.0066667743589785,0.00566975013018675,0.0009970242287917503,0.417687857803984,0.008811883626933734,1.3952944644985963,soleimani_assassination,NASDAQ
2022-02-18,-3,-0.0125865264237605,-0.016676625207795958,0.004090098784035458,0.11820689718585849,0.004090098784035458,0.044678007600908905,russia_ukraine_war,BTC
2022-02-22,-2,-0.0445685601614807,-0.016674216947381554,-0.027894343214099143,-0.8061672674621351,-0.023804244430063685,-0.2600245788027057,russia_ukraine_war,BTC
