date,event_name,BTC_return_pct,best_model,cond_vol
2019-09-10,hormuz_crisis,-2.1417820975587,Model3,4.545749441412247
2019-09-11,hormuz_crisis,0.61491684329552,Model3,4.448954715752033
2019-09-12,hormuz_crisis,2.2513994030435,Model3,4.318261312769603
2019-09-13,hormuz_crisis,-0.47740552572045997,Model3,4.229401741235341
2019-09-16,hormuz_crisis,-0.8116684239868,Model3,4.1085744964093855
2019-09-17,hormuz_crisis,-0.34624627057502,Model3,3.9970012283882417
2019-09-18,hormuz_crisis,-0.42099302272132,Model3,3.8853671603791295
2019-09-19,hormuz_crisis,0.66619464013658,Model3,3.783059539434969
2019-09-20,hormuz_crisis,-0.82916361861855,Model3,3.6837454739757
2019-09-25,soleimani_assassination,-1.56160153711765,Model3,3.5874376793378833
2019-09-26,soleimani_assassination,-4.433175093227519,Model3,3.5235326121752912
2019-09-27,soleimani_assassination,1.6233872320436198,Model3,3.6215238570608843
2019-09-30,soleimani_assassination,0.5079569443804001,Model3,3.523805957256952
2019-10-01,soleimani_assassination,0.59395226486973,Model3,3.420987383410488
2019-10-02,soleimani_assassination,0.59470393194238,Model3,3.3262174038538967
2019-10-03,soleimani_assassination,-1.5979386618286,Model3,3.2473655357490734
2019-10-04,soleimani_assassination,-0.65654260828599,Model3,3.2043918043341506
2019-10-07,soleimani_assassination,0.48243041615049004,Model3,3.1364149273583113
2019-10-08,soleimani_assassination,-0.20443649815999,Model3,3.0588945221392403
2019-10-09,soleimani_assassination,4.36286041566608,Model3,2.9799530910683525
2019-10-10,soleimani_assassination,-0.10786272982693,Model3,3.138250861784324
2019-10-11,soleimani_assassination,-3.13147409566968,Model3,3.067589980324505
2019-10-14,soleimani_assassination,0.63402562653607,Model3,3.1293875849153685
2019-10-15,soleimani_assassination,-2.04249337266119,Model3,3.066016123482718
2019-10-16,soleimani_assassination,-1.94238919419784,Model3,3.0557275209586803
2019-10-17,soleimani_assassination,0.69819797390667,Model3,3.0434734018386376
2019-10-18,soleimani_assassination,-1.62599400769491,Model3,2.9875687572653105
2019-10-21,soleimani_assassination,3.33649226816922,Model3,2.9667040497575115
2019-10-22,soleimani_assassination,-2.0282321366639,Model3,3.039192818020664
2019-10-23,soleimani_assassination,-7.231210270483079,Model3,3.0296895189898816
2019-10-24,soleimani_assassination,-0.28228801699560996,Model3,3.5657920856012213
2019-10-25,soleimani_assassination,14.476109386093212,Model3,3.4709613406705953
2019-10-28,soleimani_assassination,6.649245338975191,Model3,5.135141518402912
2019-10-29,soleimani_assassination,1.83628119185334,Model3,5.263867832851564
2019-10-30,soleimani_assassination,-2.38250957188314,Model3,5.12248082023266
2019-10-31,soleimani_assassination,-0.06673727616756,Model3,5.012565586887989
2019-11-01,soleimani_assassination,0.66649470637192,Model3,4.862439361455757
2019-11-04,soleimani_assassination,1.62272073362176,Model3,4.719936145497232
2019-11-05,soleimani_assassination,-0.74737153095655,Model3,4.599369516822603
2019-11-06,soleimani_assassination,0.19624814591623,Model3,4.47184193728077
2019-11-07,soleimani_assassination,-1.00189960017422,Model3,4.34918911936329
2019-11-08,soleimani_assassination,-5.1214083806273205,Model3,4.24210739600307
2019-11-11,soleimani_assassination,-0.53628393782228,Model3,4.364082662558612
2019-11-12,soleimani_assassination,0.6586553240447099,Model3,4.240142830788718
2019-11-13,soleimani_assassination,-0.0839701097148,Model3,4.119975000636862
2019-11-14,soleimani_assassination,-1.1437202181483899,Model3,4.002192101306652
2019-11-15,soleimani_assassination,-2.51293975638366,Model3,3.903325734906808
2019-11-18,soleimani_assassination,-2.17499232750937,Model3,3.862809720996087
2019-11-19,soleimani_assassination,-1.24903748385561,Model3,3.8063591011381384
2019-11-20,soleimani_assassination,-2.20390715609403,Model3,3.720783072980606
2019-11-21,soleimani_assassination,-4.90867681256861,Model3,3.6687534204341246
2019-11-22,soleimani_assassination,-4.63520647192892,Model3,3.8130292300917503
2019-11-25,soleimani_assassination,-2.08339396805791,Model3,3.915442248656392
2019-11-26,soleimani_assassination,1.00578355100451,Model3,3.8354470920783394
2019-11-27,soleimani_assassination,4.248662643530119,Model3,3.7193518455318113
2019-11-29,soleimani_assassination,3.00266422291612,Model3,3.7743791603157657
2019-12-02,soleimani_assassination,-5.82606716195117,Model3,3.7385976417647107
2019-12-03,soleimani_assassination,-0.025170831980869997,Model3,3.9664660993287537
2019-12-04,soleimani_assassination,-0.9348132540893801,Model3,3.844833294409874
2019-12-05,soleimani_assassination,2.67047677560738,Model3,3.7396329632651377
2019-12-06,soleimani_assassination,1.31628393042846,Model3,3.6913644788451054
2019-12-09,soleimani_assassination,-1.9548145146261,Model3,3.591989558786323
2019-12-10,soleimani_assassination,-1.67289991526947,Model3,3.5327858268600174
2019-12-11,soleimani_assassination,-0.83739838171703,Model3,3.469112253800251
2019-12-12,soleimani_assassination,0.3555471658463,Model3,3.379144571936068
2019-12-13,soleimani_assassination,0.36588787977558,Model3,3.2790484633817347
2019-12-16,soleimani_assassination,-4.74952215936794,Model3,3.187863547625867
2019-12-17,soleimani_assassination,-4.302813984775,Model3,3.3633981745494546
2019-12-18,soleimani_assassination,9.150203958984559,Model3,3.4767842025275426
2019-12-19,soleimani_assassination,-1.02155997884909,Model3,4.165737598079337
2019-12-20,soleimani_assassination,0.22150257023572,Model3,4.035687480658534
2019-12-23,soleimani_assassination,1.87747845098713,Model3,3.9057901083815305
2019-12-24,soleimani_assassination,-0.45095905809828996,Model3,3.8140011351162815
2019-12-26,soleimani_assassination,-1.14777121428683,Model3,3.708571958412309
2019-12-27,soleimani_assassination,0.70371806538616,Model3,3.613149022677211
2019-12-30,soleimani_assassination,0.03986452276052,Model3,3.5244513418119436
2019-12-31,soleimani_assassination,-1.37226948232393,Model3,3.4349628458553796
2020-01-02,soleimani_assassination,-2.93593114134793,Model3,3.3759966541685853
2020-01-03,soleimani_assassination,5.0171745960031195,Model3,3.3952017238733196
2020-01-06,soleimani_assassination,5.61656209922459,Model3,3.5699523601606185
2020-01-07,soleimani_assassination,4.95268893264055,Model3,3.783795374958582
2020-01-08,soleimani_assassination,-1.03216732028055,Model3,3.910203791790553
2020-01-09,soleimani_assassination,-2.51648511144178,Model3,3.815450938496336
2020-01-10,soleimani_assassination,3.5837017057326506,Model3,3.790235530215195
2020-01-13,soleimani_assassination,-0.27417352722783,Model3,3.8116844299929986
2020-01-14,soleimani_assassination,8.05965063783667,Model3,3.7125996126762044
2020-01-15,soleimani_assassination,-0.23537488141357,Model3,4.213637920990158
2020-01-16,soleimani_assassination,-0.94947463248592,Model3,4.106886471172363
2020-01-17,soleimani_assassination,2.32553387156401,Model3,4.01293730352892
2020-01-21,soleimani_assassination,-2.07242781123776,Model3,3.9610493059015033
2020-01-22,soleimani_assassination,-0.7461951294768,Model3,3.9086555888066505
2020-01-23,soleimani_assassination,-3.2115367723195396,Model3,3.8172289348394584
2020-01-24,soleimani_assassination,0.46189330082945,Model3,3.831854818141339
2020-01-27,soleimani_assassination,5.3527956902725595,Model3,3.738417191566263
2020-01-28,soleimani_assassination,4.9140656693548,Model3,3.9048802113796337
2020-01-29,soleimani_assassination,-0.44936586728142003,Model3,4.022257511049518
2020-01-30,soleimani_assassination,2.04370369180801,Model3,3.9240593293165182
2020-01-31,soleimani_assassination,-1.6805048675941199,Model3,3.8673864770932256
2020-02-03,soleimani_assassination,-0.61154081625973,Model3,3.8067324632282578
2020-02-04,soleimani_assassination,-1.21854536490776,Model3,3.7225143576546573
2020-02-05,soleimani_assassination,4.60283479927525,Model3,3.6599093872993462
2020-02-06,soleimani_assassination,1.20330844939429,Model3,3.781844274548809
2020-02-07,soleimani_assassination,0.6774835392772,Model3,3.7055356849835785
2020-02-10,soleimani_assassination,0.61740737967538,Model3,3.6323530299679403
2020-02-11,soleimani_assassination,3.50524467462707,Model3,3.5579554292115563
2020-02-12,soleimani_assassination,1.1475404940051999,Model3,3.6052514757771252
2020-02-13,soleimani_assassination,-1.08737626421834,Model3,3.5375478396950624
2020-02-14,soleimani_assassination,0.9523015160699301,Model3,3.485851211473038
2020-02-18,soleimani_assassination,-1.66347028422138,Model3,3.4348011799856133
2020-02-19,soleimani_assassination,-5.14499840432895,Model3,3.4095235296001074
2020-02-20,soleimani_assassination,-0.25892656683303,Model3,3.62852799608756
2020-02-21,soleimani_assassination,0.80815320097119,Model3,3.5465886276938487
2020-02-24,soleimani_assassination,-0.37510848528392,Model3,3.466427425011035
2020-02-25,soleimani_assassination,-3.2487237538452405,Model3,3.384017751728011
2020-02-26,soleimani_assassination,-5.74076879254873,Model3,3.425225031688475
2020-02-27,soleimani_assassination,-0.40929663884491996,Model3,3.6933214195069364
2020-02-28,soleimani_assassination,-1.28362177683372,Model3,3.5901969066572574
2020-03-02,soleimani_assassination,2.24856627211769,Model3,3.5069006293012874
2020-03-03,soleimani_assassination,-0.92747648117554,Model3,3.4611540821034934
2020-03-04,soleimani_assassination,-0.37097436703969,Model3,3.376234195080381
2020-03-05,soleimani_assassination,3.62848420114212,Model3,3.2889881233383775
2020-03-06,soleimani_assassination,0.48110043680747,Model3,3.341234481403109
2020-03-09,soleimani_assassination,-14.089765259142101,Model3,3.2536732892295093
2020-03-10,soleimani_assassination,-0.1757685080185,Model3,4.961385282893858
2020-03-11,soleimani_assassination,0.02149884883273,Model3,4.776519094523109
2020-03-12,soleimani_assassination,-46.47301753397729,Model3,4.595712208870165
2020-03-13,soleimani_assassination,11.26862221975449,Model3,13.309591554252687
2020-03-16,soleimani_assassination,-10.39348951248463,Model3,13.14090925693637
2020-03-17,soleimani_assassination,4.12455256701917,Model3,12.937412125892163
2020-03-18,soleimani_assassination,0.24482043860695,Model3,12.476974048599415
2020-03-19,soleimani_assassination,16.71043242496126,Model3,11.986704841894023
2020-03-20,soleimani_assassination,0.12244500086869,Model3,12.357675114943033
2020-03-23,soleimani_assassination,3.44917287128043,Model3,11.874507962525188
2020-03-24,soleimani_assassination,4.84447085736408,Model3,11.445655834236899
2020-03-25,soleimani_assassination,-0.8011559939720799,Model3,11.072358229835013
2020-03-26,soleimani_assassination,0.5281211361417,Model3,10.642357031626021
2020-03-27,soleimani_assassination,-3.74133766993111,Model3,10.227857716750776
2020-03-30,soleimani_assassination,-0.61950054936689,Model3,9.882800643794377
2020-03-31,soleimani_assassination,0.13681074096151,Model3,9.499534585117601
2020-04-01,soleimani_assassination,2.5777803165675897,Model3,9.129140543406615
2020-04-02,soleimani_assassination,2.78887559659614,Model3,8.798948363789854
2020-04-03,soleimani_assassination,-0.89062838293482,Model3,8.48842858737143
2020-04-06,soleimani_assassination,7.6922958538331905,Model3,8.164907831372028
2020-04-07,soleimani_assassination,-1.32013831407586,Model3,8.113091262690054
2020-04-08,soleimani_assassination,2.17346261162095,Model3,7.808503768877883
2020-04-09,soleimani_assassination,-0.43739979839616994,Model3,7.531980248315894
2020-04-13,soleimani_assassination,-6.46365688375547,Model3,7.2478944505145595
2020-04-14,soleimani_assassination,-0.038135085635919996,Model3,7.195077546444879
2020-04-15,soleimani_assassination,-2.97129370766832,Model3,6.918958182312883
2020-04-16,soleimani_assassination,6.90291127264351,Model3,6.706271628648097
2020-04-17,soleimani_assassination,-0.29015210954838,Model3,6.708883182680881
2020-04-20,soleimani_assassination,-3.06539785757337,Model3,6.453846031980501
2020-04-21,soleimani_assassination,-0.023764284804560002,Model3,6.266097996347929
2020-04-22,soleimani_assassination,3.3849812461732998,Model3,6.027374737516523
2020-04-23,soleimani_assassination,4.29733471762611,Model3,5.867739870549152
2020-04-24,soleimani_assassination,1.61780844964256,Model3,5.7610814364534955
2020-04-27,soleimani_assassination,3.1892731911705803,Model3,5.562889224568125
2020-04-28,soleimani_assassination,0.14686626299017,Model3,5.423670203135988
2020-04-29,soleimani_assassination,11.984140644428901,Model3,5.231009974506433
2020-04-30,soleimani_assassination,-1.63219781859235,Model3,5.978191189479758
2020-05-01,soleimani_assassination,2.35369104465703,Model3,5.779469171555612
2020-05-04,soleimani_assassination,0.53874869042535,Model3,5.6140858202246315
2020-05-05,soleimani_assassination,1.0093566989645202,Model3,5.421845078588234
2020-05-06,soleimani_assassination,2.90841262398248,Model3,5.245904585499898
2020-05-07,soleimani_assassination,7.10753668546627,Model3,5.125555452143652
2020-05-08,soleimani_assassination,-1.09985471722912,Model3,5.304847405882244
2020-05-11,soleimani_assassination,-13.47556040565574,Model3,5.143548347480118
2020-05-12,soleimani_assassination,2.3289396482524602,Model3,6.1827584571017296
2020-05-13,soleimani_assassination,5.15216067309946,Model3,5.995742798286245
2020-05-14,soleimani_assassination,4.88143083365274,Model3,5.9437980110551525
2020-05-15,soleimani_assassination,-4.255454133663069,Model3,5.880870609000811
2020-05-18,soleimani_assassination,4.18200731276238,Model3,5.796690850932447
2020-05-19,soleimani_assassination,0.02531804680276,Model3,5.7070084788916065
2020-05-20,soleimani_assassination,-2.14070538650415,Model3,5.517383526294983
2020-05-21,soleimani_assassination,-4.74397811200526,Model3,5.370899974321031
2020-05-22,soleimani_assassination,1.1039704675422302,Model3,5.359272425502475
2020-05-26,soleimani_assassination,-3.85808258006758,Model3,5.192498590464054
2020-05-27,soleimani_assassination,3.84109712226946,Model3,5.133132708387584
2020-05-28,soleimani_assassination,3.68607148089735,Model3,5.0644049159156905
2020-05-29,soleimani_assassination,-0.91355788641862,Model3,4.991525814473973
2020-06-01,soleimani_assassination,7.43104135689064,Model3,4.836510055572937
2020-06-02,soleimani_assassination,-6.47494748028366,Model3,5.086493793335189
2020-06-03,soleimani_assassination,1.3229694990896201,Model3,5.2349677452087535
2020-06-04,soleimani_assassination,1.4793539385652499,Model3,5.083211415893
2020-06-05,soleimani_assassination,-1.38810752726639,Model3,4.936142480383402
2020-06-08,soleimani_assassination,1.09026065544129,Model3,4.803286210312775
2020-06-09,soleimani_assassination,0.24746476660235,Model3,4.666704434107582
2020-06-10,soleimani_assassination,0.75659170073052,Model3,4.528566649783148
2020-06-11,soleimani_assassination,-5.71557191412842,Model3,4.3997815088059875
2020-06-12,soleimani_assassination,1.6919583790144002,Model3,4.5488225778047875
2020-06-15,soleimani_assassination,-0.31842753035456,Model3,4.433454121312233
2020-06-16,soleimani_assassination,0.91973393680267,Model3,4.293130862088382
2020-06-17,soleimani_assassination,-0.60751772572968,Model3,4.163237503254324
2020-06-18,soleimani_assassination,-0.72426439750119,Model3,4.039710959298276
2020-06-19,soleimani_assassination,-1.32433162041455,Model3,3.9231356931299195
2020-06-22,soleimani_assassination,3.8099791204586895,Model3,3.8260843685124164
2020-06-23,soleimani_assassination,-0.19773010491619,Model3,3.8477604837902586
2020-06-24,soleimani_assassination,-3.33709232737798,Model3,3.7356732681610105
2020-06-25,soleimani_assassination,-0.52530814953213,Model3,3.74616469574589
2020-06-26,soleimani_assassination,-1.1059043986902601,Model3,3.6533846436022532
2020-06-29,soleimani_assassination,0.30442291982975,Model3,3.5682777977131344
2020-06-30,soleimani_assassination,-0.5768117633966799,Model3,3.4715018254270973
2020-07-01,soleimani_assassination,0.9836784692078,Model3,3.3856972538247185
2020-07-02,soleimani_assassination,-1.14339249180112,Model3,3.3123002907446
